created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sat Sep 02 05:04:03 +0000 2023,1697837771690574210,Prabowo Subianto Puji Kepemimpinan Jokowi dalam Mengendalikan Pandemi Covid-19 - Suara Surabaya #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/SkukLD0CuY,0,0,10,0,in,797615281455525888,1697837771690574210,AzzrielAzaryahu,https://twitter.com/AzzrielAzaryahu/status/1697837771690574210
Fri Sep 01 01:32:59 +0000 2023,1697422267767288304,"Jk dihitung 2/3 minggu sekali aku naik bis ini Sugeng Rahayu - Sumber Selamat mudik surabaya-madiun. Sblm pandemi klau punya member bsa dpt  diskon skitar 5rb. Selain taripnya yg   murah+jarang nge-time, jam pelayanannya 24 jam. Jdi sewaktu² mau bpergian tinggal nunggu aja... di https://t.co/5cb7dYtMUy",0,1,0,0,in,465183894,1697422267767288304,sofyannovic,https://twitter.com/sofyannovic/status/1697422267767288304
Thu Aug 31 13:21:34 +0000 2023,1697238198509084822,"@prastow Mas @prastow, saya memimpin RS di Surabaya. Sudah tertib bayar pajak bahkan saat rugi di masa pandemi, sisa bayar tapi malah dianggap kurang bayar, tahun ini masih juga dipersoalkan pajak kami tahun 2019. Tertiba pajak bukan diapresiasi. Tapi malah dirusuhi.",0,1,0,4,in,1484821640534192133,1697102218309328939,arifafandi05,https://twitter.com/arifafandi05/status/1697238198509084822
Wed Aug 30 01:08:09 +0000 2023,1696691239650005237,"@bicaraboxoffice Kecewa dgn pelayanan bioskop ini, pas jaman masih pandemi dan Surabaya belum boleh buka, saya siang siang ke Lamongan lah kok kalo jumlah penonton dibawah 4 orang film gak diputer.  🙃",0,1,0,1,in,1698071270,1696679962793877714,IwagEvolution,https://twitter.com/IwagEvolution/status/1696691239650005237
Mon Aug 28 10:36:37 +0000 2023,1696109524590219749,"@fathur_omen Aku uda pensiun naik yang itu sejak sebelum pandemi, Kak. Sekarang maunya naik yang versi patas karena lebih manusiawi. Itu pun terpaksa kalo ga kebagian sepur ke Surabaya.",0,1,0,0,in,70325313,1696108149202399326,Fasrinisyah,https://twitter.com/Fasrinisyah/status/1696109524590219749
Thu Aug 24 11:33:47 +0000 2023,1694674360231977183,"Banyuwangi, https://t.co/L1aPjGFPC2 - Penerbangan rute Banyuwangi-Surabaya kembali dibuka mulai 30 Agustus 2023. Rute tersebut sempat terhenti akibat pandemi Covid-19. Penerbangan ini akan dilayani maskapai Wings Air, jadwalnya seminggu tiga kali.  https://t.co/7c9JwWQOwO",0,0,0,0,in,517179228,1694674360231977183,kabarbanyuwangi,https://twitter.com/kabarbanyuwangi/status/1694674360231977183
Fri Aug 18 06:11:23 +0000 2023,1692418898577252661,Kabar gembira bagi para penggemar wisata dan perjalanan udara.   Rute penerbangan Surabaya-Banyuwangi atau sebaliknya kembali dibuka setelah sempat terhenti akibat pandemi Covid-19.,0,1,0,1,in,1617796562868137984,1692418898577252661,TimesBWI,https://twitter.com/TimesBWI/status/1692418898577252661
Thu Aug 17 07:30:50 +0000 2023,1692076503398551875,Akhirnya naik bus transportasi umum lagi di Surabaya setelah sekian lama 🥹  (Terakhir kali naiknya Suroboyo Bus sebelum pandemi lol),0,0,0,0,in,1217696161944854528,1692076503398551875,KiGeprak,https://twitter.com/KiGeprak/status/1692076503398551875
Wed Aug 16 23:50:31 +0000 2023,1691960661692256666,"Di Surabaya, pelopor taksi di tahun 1980an (cmiiw) ada Zebra. Tumbang sekitar mid-2010an. Lalu ada Orenz yg gandeng Grab. Tumbang jg, mgkn sekitar awal pandemi  Blue Bird tetap bertahan. Pemain lain yg msh bertahan di Surabaya mgkn cuma punyanya JK selain koperasi"" taksi bandara""",0,0,0,0,in,15870445,1691960661692256666,bramwas,https://twitter.com/bramwas/status/1691960661692256666
Tue Aug 15 06:54:38 +0000 2023,1691342617769107456,"@jolijal @hiburandisosmed Kaynya motor honda yang keluaran pra -pandemi emang badagg sih mas 😅 Supra x 125 fi saya tahun 2015, plat awal surabaya namun udh mutasi ke kediri. Pernah dibawa ke bali-lombok, lampung-medan. Full orisinil semua cuma bohlam lampu sama ban doang yg diganti 😁😁",0,0,0,1,in,1662347479919239168,1691080163948474368,DominicTortilla,https://twitter.com/DominicTortilla/status/1691342617769107456
Tue Aug 15 02:20:11 +0000 2023,1691273549934481408,SMA Kristen Petra 2 Surabaya kembali menggelar lomba menyanyi dan dance setelah vakum dua tahun akibat pandemi.   Baca Selengkapnya di https://t.co/sRvBnVoSpw  #SapaNusa #PTC #SMAKristenPetra2Surabaya #Surabaya https://t.co/jL3u5ZKFEh,0,0,0,0,in,1654370414565658624,1691273549934481408,warga_nusa,https://twitter.com/warga_nusa/status/1691273549934481408
Mon Aug 14 12:10:09 +0000 2023,1691059633786650624,"@herricahyadi Bener banget ini, ngalami pas pandemi 21 di st Gubeng Surabaya sama si biru uni.  Awalnya sih ngira mau sekedar ngobrol atau ngasih info. Tapi ternyata dikondisikan agar bisa join donasi debet bulanan ma tu sales. Kaya dijebak, ga enak kalo ga join.  Tapi bulan kemarin ta stop.",0,1,0,1,in,104691997,1691019146447003648,Agus_soegiharto,https://twitter.com/Agus_soegiharto/status/1691059633786650624
Wed Aug 09 13:46:26 +0000 2023,1689271925510725632,"Kayaknya sejak pandemi aku juarang pol ketemu/ngobrol sama temen. Apalagi sejak di Surabaya, jadi gaada temen samsek. Palingan cuma temen kantor yg kalo main bahasnya ya kerjaan lagi.",0,1,0,0,in,905432594,1689271925510725632,namanyanistya,https://twitter.com/namanyanistya/status/1689271925510725632
Tue Aug 08 00:16:19 +0000 2023,1688705665139875840,@jawashitpost Ini demo waktu pandemi di surabaya😁,0,0,0,0,in,1229008253708713984,1688394703346319361,Boltcrank6,https://twitter.com/Boltcrank6/status/1688705665139875840
Mon Aug 07 17:54:13 +0000 2023,1688609505209364480,"@dipukulormas @PeriBesi Wkwkwkwkwkwk sebenernya sama aja, aku asli Surabaya kok, logatku jg kasar😂😂😂😂😂  Cuma sedari awal aku cuma mempertanyakan emang boleh ada acara musik sampe semalem itu di tengah pandemi? Dan solusinya gimana biar ga mengganggu warga sekitar. Jd ya stay calm😂😂😂😂😂",0,1,0,0,in,1241911118815096832,1688593640699133952,milkyxland,https://twitter.com/milkyxland/status/1688609505209364480
Mon Aug 07 14:21:54 +0000 2023,1688556074633428992,PN Surabaya Masih Berlakukan Sidang Daring Meskipun Pandemi Covid-19 Sudah Dicabut https://t.co/g2UybL5WBC,0,0,0,0,in,1556500724988534784,1688556074633428992,prastio3_totok,https://twitter.com/prastio3_totok/status/1688556074633428992
Mon Aug 07 05:09:52 +0000 2023,1688417151798104064,Pemerintah menerbirkan Peraturan Presiden Republik Indonesia (Perpres) Nomor 48 Tahun 2023 tentang Pengakhiran Penanganan Pandemi Covid-19.   #surabaya #jokowi #perpres #covid #beritajawatimur #kabarjatim https://t.co/sRWonqghPp,0,0,0,1,in,1359364190419341314,1688417151798104064,CelahId,https://twitter.com/CelahId/status/1688417151798104064
Tue Aug 01 06:56:05 +0000 2023,1686269551892418560,Di PHK Malah Menjadi Pintu Sukses Sujiati Mengembangkan Usaha Baru. 👇  Surabaya (https://t.co/ksziGGp1k3) – kisah Di PHK karena pandemi ternyata membuat seseorang menjadi enterpreneur sejati. Salah satunya Sujiati yang mampu… #Ekbis via @beritajatimcom https://t.co/xaxIWbV6bR,0,0,0,0,in,21287066,1686269551892418560,beritajatimcom,https://twitter.com/beritajatimcom/status/1686269551892418560
Tue Aug 01 03:41:39 +0000 2023,1686220623981527040,"Pagi banget bangunnya weyy @SW_RaishaJKT48 wkkw Semoga bisa see u di solo yahh hehe Dan kamu harus nyoba off air di jogja sihh Kalo surabaya kota kamu menetap selama pandemi, nanti jogja kan kota tempat kita menetap di hari tua😅 Jadi harus dicoba event off air di sini #Raiply",0,0,0,2,in,1679523300408721408,1686220623981527040,MantabRaishaYK,https://twitter.com/MantabRaishaYK/status/1686220623981527040
Mon Jul 31 23:22:02 +0000 2023,1686155287311630336,"Warga Mojokerto Sumringah Desanya Dipakai KKN 6 Negara. 👇  Sempat vakum tiga tahun akibat pandemi Covid-19, UK Petra Surabaya kembali menggelar KKN Internasional COP di Kabupaten… #PendidikanKesehatan #KabupatenMojokerto #KKN via @beritajatimcom https://t.co/TApxg05vfx",0,0,0,0,in,21287066,1686155287311630336,beritajatimcom,https://twitter.com/beritajatimcom/status/1686155287311630336
Sun Jul 23 12:42:26 +0000 2023,1683095222191013889,"Festival musik yg cukup masif pasca pandemi juga memberikan opsi alternatif masyarakat untuk menghabiskan waktu. Di Surabaya, hampir tiap minggu bisa ada event konser.  Sehingga orang yg dulu sering main ke mall, mungkin sedikit bergeser dan pake duitnya buat beli tiket konser. https://t.co/YdLUQnY6Co",2,2,0,10,in,472857347,1683094998445879300,WidasSatyo,https://twitter.com/WidasSatyo/status/1683095222191013889
Sun Jul 23 08:32:10 +0000 2023,1683032243646906369,"kalah ama smaller chain kayanya, lebih dekat, lebih personal klo di Surabaya revival abang2 penjual sayur juga gede, kebawa ama masa pandemi kemaren plus emang pergeseran ke online juga gede",0,2,0,0,in,76903558,1683032243646906369,minase_nayuki,https://twitter.com/minase_nayuki/status/1683032243646906369
Mon Jul 17 14:06:07 +0000 2023,1680941956120317952,#IGORpulangkeSurabaya Ada yang di Surabaya? Datang yaaaa!!  🍜🍳✨😜😘💛  Pameran pertama selepas huru-hara pandemi nih 🥹 https://t.co/GHyIpRauJu,1,0,4,9,in,44056998,1680941956120317952,alamtaslim,https://twitter.com/alamtaslim/status/1680941956120317952
Sun Jul 16 05:31:42 +0000 2023,1680450112928251904,WE ARE OFFICIALLY BACK!  Surabaya Cross Culture International Folk Art Festival 2023 kembali hadir setelah 3 tahun absen karena pandemi   Delegasi seni dan budaya dari 8 negara dan 9 daerah di Indonesia ikut ambil bagian dalam event yang digelar mulai 16-20 Juli 2023 ini 😍 https://t.co/o67ao4E2Fc,1,0,8,12,in,288692148,1680450112928251904,SapawargaSby,https://twitter.com/SapawargaSby/status/1680450112928251904
Sun Jul 16 05:25:52 +0000 2023,1680448644879908864,Sekilas acara pembukaan dino pertama Surabaya Cross Culture International Folk 2023 nang dalan mau isuk berlangsung meriah!  Gawe seng durung ngerti iki acara taonan nang Suroboyo sawise 4 taon mari pandemi akhire mbalik maneh rek. Partisipane teko internasional &amp  nasional.… https://t.co/ff2ZnfjqDj,1,0,1,19,in,211480994,1680448644879908864,aslisuroboyo,https://twitter.com/aslisuroboyo/status/1680448644879908864
Sun Jul 16 01:51:39 +0000 2023,1680394734521712641,"SURABAYA CROSS CULTURE IS BACK!  Setelah harus absen 3 tahun karena pandemi, tahun ini Surabaya Cross Culture International Folk Art Festival kembali but kalian semua warga Surabaya  Yuk sambut tamu spesial dari berbagai negara dan kota ini mulai tanggal 16-20 Juli 2023 https://t.co/kdcUWl7mKG",0,0,0,1,in,3042987860,1680394734521712641,satpolppsby,https://twitter.com/satpolppsby/status/1680394734521712641
Sat Jul 15 11:09:41 +0000 2023,1680172780715937793,"@masked1193 😊😊, udah pensiun kah ? Dulu sebelum pandemi, setiap jkt48 ada event di surabaya, ente selalu aja ikut. Tapi yg ada Sinka sama Yona aja 😁✌️",0,0,0,0,in,4648597789,1680166195188879361,rizalfahri316,https://twitter.com/rizalfahri316/status/1680172780715937793
Fri Jul 14 10:36:51 +0000 2023,1679802131300352001,"Pandemi Dicabut, Winston Sebut Pasar Properti Surabaya Bergairah https://t.co/OoVDHXB07j",0,0,0,0,in,238091066,1679802131300352001,InvestorID,https://twitter.com/InvestorID/status/1679802131300352001
Tue Jul 11 13:01:17 +0000 2023,1678751315357319172,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas  https://t.co/RJGD4BsFEE",0,0,0,0,in,79237556,1678751315357319172,kompasmuda,https://twitter.com/kompasmuda/status/1678751315357319172
Tue Jul 11 13:00:40 +0000 2023,1678751156321804288,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas  https://t.co/ZYEdIg1Lqe",0,0,0,0,in,155456716,1678751156321804288,KompasKlasika,https://twitter.com/KompasKlasika/status/1678751156321804288
Tue Jul 11 12:46:34 +0000 2023,1678747608729153538,"Surabaya Cross Culture International Folk Art Festival, yang selama pandemi Covid-19 absen, dihidupkan lagi tahun ini. Berlangsung 16-20 Juli 2023, festival ini meneguhkan diplomasi antarbangsa melalui seni budaya. #Nusantara #AdadiKompas    https://t.co/cLNcUfXHOb",0,0,1,1,in,255866913,1678747608729153538,hariankompas,https://twitter.com/hariankompas/status/1678747608729153538
Tue Jul 11 09:15:03 +0000 2023,1678694380004323328,"Komunitas gowes ini sebagian besar anggotanya dari Surabaya dan Sidoarjo, baru terbentuk saat pandemi Covid-19 melanda dunia, termasuk Indonesia. https://t.co/ke38WSFTI9",0,0,0,0,in,1291246080269545472,1678694380004323328,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1678694380004323328
Tue Jul 11 07:24:53 +0000 2023,1678666655080087552,"SR, Surabaya - Setelah sempat terhenti selama 3 tahun akibat pandemi COVID-19, kini Surabaya Cross Culture International Folk Art Festival (SCCIFAF) Tahun 2023 kembali digelar oleh Pemerintah Kota (Pemkot) Surabaya.   Pada #DisbudporaparKotaSurabaya  https://t.co/LcGpMCjC59 https://t.co/7UMbSOZLwl",0,0,1,1,in,816345224037343232,1678666655080087552,superradioid,https://twitter.com/superradioid/status/1678666655080087552
Tue Jul 11 06:32:02 +0000 2023,1678653354409619458,"Setelah harus absen 3 tahun karena pandemi, tahun ini Surabaya Cross Culture International Folk Art Festival kembali buat kalian semua warga Surabaya 😍😍  Yuk sambut tamu spesial dari berbagai negara dan kota ini mulai tanggal 16-20 Juli 2023 🎉🎉  Catat tanggalnya ya rek! 🫶🏻 https://t.co/XaKg9K4hxM",0,2,7,35,in,3178160455,1678653354409619458,BanggaSurabaya,https://twitter.com/BanggaSurabaya/status/1678653354409619458
Tue Jul 11 05:05:04 +0000 2023,1678631468656885761,"Setelah harus absen 3 tahun karena pandemi, tahun ini Surabaya Cross Culture International Folk Art Festival kembali buat kalian semua warga Surabaya 😍😍  Yuk sambut tamu spesial dari berbagai negara dan kota ini mulai tanggal 16-20 Juli 2023 🎉🎉  Catat tanggalnya ya rek! 🫶🏻 https://t.co/Kt6coBHeQh",0,0,5,11,in,288692148,1678631468656885761,SapawargaSby,https://twitter.com/SapawargaSby/status/1678631468656885761
Tue Jul 11 01:17:10 +0000 2023,1678574116293726208,Surabaya Cross Culture International Folk Art Festival Digelar Lagi Setelah Pandemi  https://t.co/xZKcdJfLDb,0,1,4,25,in,848614550,1678574116293726208,e100ss,https://twitter.com/e100ss/status/1678574116293726208
Tue Jul 11 00:57:03 +0000 2023,1678569053898838017,"Setelah terhenti selama 3 tahun akibat pandemi COVID-19, Pemkot Surabaya kembali menggelar Surabaya Cross Culture International Folk Art Festival (SCCIFAF). https://t.co/ED2zZ0sEat",0,0,1,1,in,154102750,1678569053898838017,Beritasatu,https://twitter.com/Beritasatu/status/1678569053898838017
Mon Jul 10 04:45:26 +0000 2023,1678264142577438726,"Setelah melalui empat kali perpanjangan, Program Asimilasi di Rumah secara resmi diberhentikan di Rutan Kelas I Surabaya mulai tanggal 1 Juli 2023. Thoha menjelaskan bahwa dengan berakhirnya status pandemi, program asimilasi di rumah tidak lagi tersedia di Rutan Kelas I Surabaya.",0,1,0,0,in,1252906975492370432,1678264133081530368,HumasRutansby,https://twitter.com/HumasRutansby/status/1678264142577438726
Mon Jul 10 04:45:24 +0000 2023,1678264133081530368,"STATUS PANDEMI DICABUT, PROGRAM ASIMILASI DI RUMAH DIBERHENTIKAN  Sidoarjo - (06/07) Rutan Kelas I Surabaya mengumumkan pemberhentian Program Asimilasi di Rumah bagi warga binaan pemasyarakatan sebagai langkah responsif terhadap https://t.co/cN5rhaldao",0,1,0,0,in,1252906975492370432,1678264133081530368,HumasRutansby,https://twitter.com/HumasRutansby/status/1678264133081530368
Sun Jul 09 09:09:08 +0000 2023,1677968113781055488,Berita Prabowo :  Prabowo Subianto Subianto Puji Kepemimpinan Jokowi dalam Mengendalikan Pandemi Covid-19 - Suara Surabaya #Prabowo #BangkitBersama https://t.co/KEV4EDNATM,0,0,0,0,in,465458275,1677968113781055488,Disuruh_Iben,https://twitter.com/Disuruh_Iben/status/1677968113781055488
Sat Jul 08 16:29:09 +0000 2023,1677716460658098176,"@agathayantri Wes suwe, say. Di Surabaya dulu sih kopinya enak. Sering janjian sama orang juga di sana. Pasca pandemi belum nongki di sini lagi.",0,1,0,0,in,70930007,1677580790572683265,DidiCahya,https://twitter.com/DidiCahya/status/1677716460658098176
Wed Jul 05 11:28:54 +0000 2023,1676553737333268480,"WE ARE BACK!  Setelah harus absen selama 3 tahun karena pandemi, Surabaya Cross Culture International Folk Art Festival hadir kembali tahun ini!  Yuk sambut mereka dengan keramahan dan kehangatan ❤️  #BanggaSurabaya https://t.co/nPLjCHKM06",0,0,5,16,in,3178160455,1676553737333268480,BanggaSurabaya,https://twitter.com/BanggaSurabaya/status/1676553737333268480
Wed Jul 05 11:17:23 +0000 2023,1676550839757053954,"WE ARE BACK!  Setelah harus absen selama 3 tahun karena pandemi, Surabaya Cross Culture International Folk Art Festival hadir kembali tahun ini!  Yuk sambut mereka dengan keramahan dan kehangatan ❤️ https://t.co/XOJ2LE3Lt1",0,0,5,11,in,288692148,1676550839757053954,SapawargaSby,https://twitter.com/SapawargaSby/status/1676550839757053954
Mon Jul 03 22:07:25 +0000 2023,1675989648387223552,"liga putri sebelum berhenti karna pandemi, club surabaya fever ga ikut bertanding di liga karna kalo ga salah fokus latihan untuk mewakili INA / ikut kejuaraan internasional, dan liga putri beneran rame, skornya kejar-kejaran, dan sesuai prediksiku yang menang merpati bali",0,1,0,0,in,228303682,1675989631513534468,laraspu,https://twitter.com/laraspu/status/1675989648387223552
Mon Jul 03 09:07:03 +0000 2023,1675793263180255232,"Ivan Dwi Kurnia Putra, fotografer berbasis di Surabaya mendokumentasikan komunitas transpuan pasca pandemi di Surabaya, Jawa Timur. Foto dan teks: Ivan Dwi Kurniawan untuk Kurawal Foundation https://t.co/GREBFi9vtl",0,1,0,0,in,1157849243631026179,1675793245530656768,KurawalFound_ID,https://twitter.com/KurawalFound_ID/status/1675793263180255232
Sun Jul 02 05:21:54 +0000 2023,1675374214445158400,"@merapi_uncover Aku orang surabaya,dulu sebelum pandemi setahun bisa 3-5X liburan ke yogya sama istri.sampai kepikiran mau beli rumah di sana buat masa tua nanti.kayak nya tinggal di sana enak banget.gak tau kalau sekarang,sudah 3 tahun aku gak kesana.",0,1,0,0,in,397391425,1675153504946757632,andrymayaroni,https://twitter.com/andrymayaroni/status/1675374214445158400
Thu Jun 29 16:41:02 +0000 2023,1674457960859455489,sebelumnya komunitas TDA Surabaya secara rutin melakukan Sego Berkat Suroboyo setiap hari Senin dan Jumat. Program ini dilakukan di tengah pandemi COVID-19. https://t.co/f1wBa3hFek,0,0,0,0,in,759692754985242625,1674457960859455489,kumparan,https://twitter.com/kumparan/status/1674457960859455489
Thu Jun 29 14:34:43 +0000 2023,1674426172279775234,"Jumat, 23 Juni 2023  First time naik KAJJ pasca pandemi, tujuan terjauh Surabaya dan naik di kelas ekonomi.  132 Dharmawangsa (Pse-Sbi), keberangkatan Ps. Senen 08.40.  @maul_malikk @BisKota_  - utas - https://t.co/hTvNTNv1Wa",0,1,9,22,in,1540309983744917505,1674426172279775234,itsaditcastle,https://twitter.com/itsaditcastle/status/1674426172279775234
Thu Jun 29 13:56:49 +0000 2023,1674416633551659013,"@hasyimmah Aku malah sebelum pandemi sdh lihat di Jakarta, tapi agak ke teatrical, wktu itu belum tren di kota lain, baru setahun kemudian ketemu di surabaya, cmn sayange ga teatrical konsep e",0,0,0,1,in,3383261353,1674411614903361545,AFitrisby,https://twitter.com/AFitrisby/status/1674416633551659013
Wed Jun 28 21:07:29 +0000 2023,1674162628393050112,"Fokus Pak Eri belum jelas kayaknya memperbaiki apa dulu fokusnya, harusnya kalau beliau lanjut jadi lagi ya fokus transum, karena Bu Risma dulu mau lakuin itu tapi keburu pandemi, jadi bubar itu rencana, Surabaya emang ketinggalan jauh sekarang, ini yg bikin bingung.",0,0,0,0,in,1296736516161454080,1674161685760966656,GubernurG5,https://twitter.com/GubernurG5/status/1674162628393050112
Wed Jun 28 11:55:39 +0000 2023,1674023753188249600,Dulu zaman sebelum pandemi aku menikmati kondisi ini. Berdiri dari Malang ke Surabaya ☺️,0,1,0,0,in,1604473330936909824,1674023753188249600,wotasepur,https://twitter.com/wotasepur/status/1674023753188249600
Sun Jun 25 13:05:05 +0000 2023,1672954062206119937,"Tepat setahun, JKT48 awaydays dalam rangkaian Tour pertama pasca pandemi dengan Surabaya menjadi tujuan pertama. Semoga Tour tahun ini dengan susunan kota yang sama bisa berjalan lancar, member datang dan keluar venue dengan nyaman https://t.co/hol7UxtoYZ",0,1,2,41,in,1394249284736864258,1672954062206119937,vvotanet,https://twitter.com/vvotanet/status/1672954062206119937
Wed Jun 21 17:09:05 +0000 2023,1671565917506142208,"Masuk tahun 2021, dilakukan kegiatan  pelatihan onsite  penanganan pandemi kepada relawan dan unsur masyarakat yang membawa  saya ke beberapa  provinsi yang tingkat penyebaran tinggi seperti Surabaya, Makassar  sampai ke Papua. https://t.co/AFr5JDCe1k",0,1,0,0,in,3819735252,1671564308000677894,ndrerahadian,https://twitter.com/ndrerahadian/status/1671565917506142208
Wed Jun 21 10:41:35 +0000 2023,1671468399472553985,"Presiden Joko Widodo (Jokowi) secara resmi mengumumkan pencabutan status pandemi Covid-19 di Indonesia, Rabu (21/06/2023).  #surabaya #status #covid #cabut #sidang #surabayahits https://t.co/ApZ9rQBNm3",0,0,0,1,in,1359364190419341314,1671468399472553985,CelahId,https://twitter.com/CelahId/status/1671468399472553985
Mon Jun 19 04:45:00 +0000 2023,1670653885550317569,"#InfoGen1031FM Rumah Potong Hewan (RPH) Surabaya memprediksi penjualan dan jasa potong hewan kurban pada momen Hari Raya Iduladha tahun ini, meningkat 10 persen dibanding tahun sebelumnya. Prediksi ini seiring dengan kondisi pandemi yang mulai stabil serta ekonomi yang membaik.",0,0,0,0,in,124402522,1670653885550317569,gen1031fmsby,https://twitter.com/gen1031fmsby/status/1670653885550317569
Fri Jun 16 13:45:00 +0000 2023,1669702617608630273,"PT KAI DAOP 8 Surabaya, mulai menerapkan aturan baru perjalanan yakni pelaku perjalanan tidak diwajibkan lagi memakai masker. Kasus pandemi yang kian terkendali dan aturan perjalanan yang semakin longgar, diharapkan dapat meningkatkan jumlah penumpang.  https://t.co/ns6OyEQSsE https://t.co/TEVKngejy2",0,0,0,1,in,3306771829,1669702617608630273,CNNIDdaily,https://twitter.com/CNNIDdaily/status/1669702617608630273
Fri Jun 16 12:56:53 +0000 2023,1669690509298925570,"@MargonoWijoyo @pengarang_sajak Kalau soal kehidupan mah saya enjoy bos, awal pandemi sebelum ada vaksin masih bisa ke Batam. Pas pandemi bolak balik Jakarta Surabaya bos. Tetapi klo ngobrol di warung kopi banyak rakyat yg susah dlm kehidupan nya ya disitulah meluapkan kekesalan ke pemerintah.",0,1,0,0,in,1296311058097823744,1669670452036526081,Karsono12732862,https://twitter.com/Karsono12732862/status/1669690509298925570
Thu Jun 15 13:04:31 +0000 2023,1669330043527647232,kalo ada event patjarmerah entah kenapa gak rejekinya buat ikut semua. waktu rencana awal yg diadain di solo gagal karna pandemi. akhirnya cuma bisa berkunjung sekali pas di malang sama surabaya. sekarang event ada di solo tapi saya udah gak di sana. memang memang,0,0,0,0,in,1964092753,1669330043527647232,quidestnomen,https://twitter.com/quidestnomen/status/1669330043527647232
Wed Jun 14 15:14:03 +0000 2023,1669000251884310529,Ke Surabaya dalam rombongan buat sebuah kewajiban.  Tapi karena pandemi keajiban gugur. Jadinya ke Surabaya dlm rangka healing hahahaha.,0,0,0,0,in,1604499821624430595,1669000251884310529,nosugaricetea,https://twitter.com/nosugaricetea/status/1669000251884310529
Sat Jun 10 08:33:09 +0000 2023,1667449813200433152,"Diingatin Gugel foto, awal pandemi tuh aku sempat bakulan demi dapur tetap ngebul. Dulu jualan beer &amp  perbabian ini. Masakan tacik tetangga. Laku keras. Merk terinspirasi dr nama restonya chef pemenang mastercef yg asal Surabaya. Kelen dulu awal pandemi terdampak juga ga Guiz?! https://t.co/u0OwKDmeqh",0,1,0,1,in,143756229,1667449813200433152,banggavann,https://twitter.com/banggavann/status/1667449813200433152
Sat Jun 10 03:14:28 +0000 2023,1667369611988451330,"Tersisa perkara tak terlupakan. LPJ  Periode 2019-2024, dipotong 2 th Pandemi yg ditelaah br selesai th. 2025. Apa yg terjadi dg kabinet ini? Ngapain saja ya selama resesi &amp  WFH? Laporan keuangan BI berhenti di th 2011(Perpustakaan BI Surabaya). Pak @jokowi https://t.co/hMNEhfRe88",0,0,0,0,in,629287606,1667369611988451330,arin_dc,https://twitter.com/arin_dc/status/1667369611988451330
Fri Jun 09 06:05:13 +0000 2023,1667050193555185664,@mat_pii @Nabilnurfa @txtanakbioskop Wkwk.. sebelum pandemi sering naik KA ke surabaya demi nonton di IMAX 🤣,0,0,0,0,in,53341845,1666368994012704768,DanangNugroho,https://twitter.com/DanangNugroho/status/1667050193555185664
Fri Jun 09 01:03:08 +0000 2023,1666974171770003462,"Dampak Positif Pandemi Covid-19, Teknologi Digital Permudah Dunia Pendidikan.  Covid-19 ternyata secara tidak langsung memiliki dampak positif kepada semua pihak. Salah satunya di dunia… #PendidikanKesehatan #Covid19 #Jatim #Surabaya via @beritajatimcom https://t.co/w9Tel3NLLq",0,0,0,0,in,21287066,1666974171770003462,beritajatimcom,https://twitter.com/beritajatimcom/status/1666974171770003462
Fri Jun 09 00:23:15 +0000 2023,1666964134972502016,"Pengen ngelus kucing ireng di surabaya, seingetku dari pandemi ga pernah ketemu kucing ireng yang gede, apakah bisa ketemu tahun ini ?",0,0,0,0,in,1512641274280513536,1666964134972502016,dhivarzal,https://twitter.com/dhivarzal/status/1666964134972502016
Wed Jun 07 15:14:05 +0000 2023,1666463548086829056,"Bisnis Kosmetik Semakin Manis Usai Pandemi, PT SML Optimis Bisa Kuasai Pasar Raw Material Kosmetik di Surabaya.  Surabaya (https://t.co/ksziGGp1k3) – Meningkatnya penggunaan media sosial membuat bisnis kosmetik pun… #Ekbis #Cosmetic via @beritajatimcom https://t.co/rxMUdFx4wK",0,0,0,0,in,21287066,1666463548086829056,beritajatimcom,https://twitter.com/beritajatimcom/status/1666463548086829056
Tue Jun 06 09:43:42 +0000 2023,1666018015421530113,Kalo melihat &amp  mengamati strategi dari Bupati Sumenep dalam upaya membangkitkan gairah perekenomian Sumenep pasca pandemi Covid-19 hingga berhasil menurunkan angka kemiskinan &amp  pengangguran maka sudah sepantasnya Bupati Kampung ini berkantor di Surabaya pada 2024 nanti  Setuju ? https://t.co/3aUyTKAsgd,0,6,28,25,in,2793437379,1666018015421530113,X_JD10,https://twitter.com/X_JD10/status/1666018015421530113
